clean_NNAJ_actors|Departamento|Filename|Year|categoria|place|LOC|lat|lon|period
Sustancias Psicoactivas|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Montenegro|Montenegro, Quindío|4.566637|-75.75012|Havana Peace Negotiations, Peace Agreement (2012-2016)
Sustancias Psicoactivas|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Quimbaya|Quimbaya, Quindío|4.625907|-75.761865|Havana Peace Negotiations, Peace Agreement (2012-2016)
Sustancias Psicoactivas|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Calarcá|Calarcá, Quindío|4.5266936|-75.64095739999999|Havana Peace Negotiations, Peace Agreement (2012-2016)
Unidad De La Fiscalía Para La Responsabilidad Penal De Adolescentes Por Asuntos|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Armenia|Armenia, Quindío|4.535000399999999|-75.6756888|Havana Peace Negotiations, Peace Agreement (2012-2016)
Unidad De La Fiscalía Para La Responsabilidad Penal De Adolescentes Por Asuntos|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Circasia|Circasia, Quindío|4.616093999999999|-75.635595|Havana Peace Negotiations, Peace Agreement (2012-2016)
Unidad De La Fiscalía Para La Responsabilidad Penal De Adolescentes Por Asuntos|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||La Tebaida|La Tebaida, Quindío|4.453588|-75.79153|Havana Peace Negotiations, Peace Agreement (2012-2016)
Unidad De La Fiscalía Para La Responsabilidad Penal De Adolescentes Por Asuntos|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Montenegro|Montenegro, Quindío|4.566637|-75.75012|Havana Peace Negotiations, Peace Agreement (2012-2016)
Unidad De La Fiscalía Para La Responsabilidad Penal De Adolescentes Por Asuntos|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Quimbaya|Quimbaya, Quindío|4.625907|-75.761865|Havana Peace Negotiations, Peace Agreement (2012-2016)
Unidad De La Fiscalía Para La Responsabilidad Penal De Adolescentes Por Asuntos|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Calarcá|Calarcá, Quindío|4.5266936|-75.64095739999999|Havana Peace Negotiations, Peace Agreement (2012-2016)
Ur|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Armenia|Armenia, Quindío|4.535000399999999|-75.6756888|Havana Peace Negotiations, Peace Agreement (2012-2016)
Ur|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Circasia|Circasia, Quindío|4.616093999999999|-75.635595|Havana Peace Negotiations, Peace Agreement (2012-2016)
Ur|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||La Tebaida|La Tebaida, Quindío|4.453588|-75.79153|Havana Peace Negotiations, Peace Agreement (2012-2016)
Ur|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Montenegro|Montenegro, Quindío|4.566637|-75.75012|Havana Peace Negotiations, Peace Agreement (2012-2016)
Ur|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Quimbaya|Quimbaya, Quindío|4.625907|-75.761865|Havana Peace Negotiations, Peace Agreement (2012-2016)
Ur|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Calarcá|Calarcá, Quindío|4.5266936|-75.64095739999999|Havana Peace Negotiations, Peace Agreement (2012-2016)
Cespa|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Armenia|Armenia, Quindío|4.535000399999999|-75.6756888|Havana Peace Negotiations, Peace Agreement (2012-2016)
Cespa|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Circasia|Circasia, Quindío|4.616093999999999|-75.635595|Havana Peace Negotiations, Peace Agreement (2012-2016)
Cespa|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||La Tebaida|La Tebaida, Quindío|4.453588|-75.79153|Havana Peace Negotiations, Peace Agreement (2012-2016)
Cespa|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Montenegro|Montenegro, Quindío|4.566637|-75.75012|Havana Peace Negotiations, Peace Agreement (2012-2016)
Cespa|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Quimbaya|Quimbaya, Quindío|4.625907|-75.761865|Havana Peace Negotiations, Peace Agreement (2012-2016)
Cespa|Quindío|NS N° 008-13 a IR N° 005-12A.I. Armenia, Calarcá, Circasia, Montenegro, Quimbaya y La Tebaida-QUINDÍO.pdf|2013||Calarcá|Calarcá, Quindío|4.5266936|-75.64095739999999|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|El Doncello|El Doncello, Caquetá|1.680042|-75.2833349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|El Paujil|El Paujil, Caquetá|1.5710821|-75.3268349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|Puerto Rico|Puerto Rico, Caquetá|1.909918|-75.157235|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|San Vicente del Caguán|San Vicente del Caguán, Caquetá|2.1136446|-74.7732056|Havana Peace Negotiations, Peace Agreement (2012-2016)
Amazónico|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||El Doncello|El Doncello, Caquetá|1.680042|-75.2833349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Amazónico|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||El Paujil|El Paujil, Caquetá|1.5710821|-75.3268349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Amazónico|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||Puerto Rico|Puerto Rico, Caquetá|1.909918|-75.157235|Havana Peace Negotiations, Peace Agreement (2012-2016)
Amazónico|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||San Vicente del Caguán|San Vicente del Caguán, Caquetá|2.1136446|-74.7732056|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|El Doncello|El Doncello, Caquetá|1.680042|-75.2833349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|El Paujil|El Paujil, Caquetá|1.5710821|-75.3268349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|Puerto Rico|Puerto Rico, Caquetá|1.909918|-75.157235|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|San Vicente del Caguán|San Vicente del Caguán, Caquetá|2.1136446|-74.7732056|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|El Doncello|El Doncello, Caquetá|1.680042|-75.2833349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|El Paujil|El Paujil, Caquetá|1.5710821|-75.3268349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|Puerto Rico|Puerto Rico, Caquetá|1.909918|-75.157235|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|San Vicente del Caguán|San Vicente del Caguán, Caquetá|2.1136446|-74.7732056|Havana Peace Negotiations, Peace Agreement (2012-2016)
Coordinador De Procuradurías Judiciales Penales|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||El Doncello|El Doncello, Caquetá|1.680042|-75.2833349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Coordinador De Procuradurías Judiciales Penales|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||El Paujil|El Paujil, Caquetá|1.5710821|-75.3268349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Coordinador De Procuradurías Judiciales Penales|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||Puerto Rico|Puerto Rico, Caquetá|1.909918|-75.157235|Havana Peace Negotiations, Peace Agreement (2012-2016)
Coordinador De Procuradurías Judiciales Penales|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||San Vicente del Caguán|San Vicente del Caguán, Caquetá|2.1136446|-74.7732056|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|El Doncello|El Doncello, Caquetá|1.680042|-75.2833349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|El Paujil|El Paujil, Caquetá|1.5710821|-75.3268349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|Puerto Rico|Puerto Rico, Caquetá|1.909918|-75.157235|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|San Vicente del Caguán|San Vicente del Caguán, Caquetá|2.1136446|-74.7732056|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|El Doncello|El Doncello, Caquetá|1.680042|-75.2833349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|El Paujil|El Paujil, Caquetá|1.5710821|-75.3268349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|Puerto Rico|Puerto Rico, Caquetá|1.909918|-75.157235|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|San Vicente del Caguán|San Vicente del Caguán, Caquetá|2.1136446|-74.7732056|Havana Peace Negotiations, Peace Agreement (2012-2016)
Consejo De Seguridad Delas Naciones|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||El Doncello|El Doncello, Caquetá|1.680042|-75.2833349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Consejo De Seguridad Delas Naciones|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||El Paujil|El Paujil, Caquetá|1.5710821|-75.3268349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Consejo De Seguridad Delas Naciones|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||Puerto Rico|Puerto Rico, Caquetá|1.909918|-75.157235|Havana Peace Negotiations, Peace Agreement (2012-2016)
Consejo De Seguridad Delas Naciones|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||San Vicente del Caguán|San Vicente del Caguán, Caquetá|2.1136446|-74.7732056|Havana Peace Negotiations, Peace Agreement (2012-2016)
Frente 3 De Las Farc|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||El Doncello|El Doncello, Caquetá|1.680042|-75.2833349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Frente 3 De Las Farc|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||El Paujil|El Paujil, Caquetá|1.5710821|-75.3268349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Frente 3 De Las Farc|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||Puerto Rico|Puerto Rico, Caquetá|1.909918|-75.157235|Havana Peace Negotiations, Peace Agreement (2012-2016)
Frente 3 De Las Farc|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013||San Vicente del Caguán|San Vicente del Caguán, Caquetá|2.1136446|-74.7732056|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|El Doncello|El Doncello, Caquetá|1.680042|-75.2833349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|El Paujil|El Paujil, Caquetá|1.5710821|-75.3268349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|Puerto Rico|Puerto Rico, Caquetá|1.909918|-75.157235|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|San Vicente del Caguán|San Vicente del Caguán, Caquetá|2.1136446|-74.7732056|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|El Doncello|El Doncello, Caquetá|1.680042|-75.2833349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|El Paujil|El Paujil, Caquetá|1.5710821|-75.3268349|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|Puerto Rico|Puerto Rico, Caquetá|1.909918|-75.157235|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Caquetá|NS N° 009-13 a IR N° 004-08A.I. El Doncello, El Paujíl, Puerto Rico y San Vicente del Caguan-CAQUETÁ.pdf|2013|Guerrillas|San Vicente del Caguán|San Vicente del Caguán, Caquetá|2.1136446|-74.7732056|Havana Peace Negotiations, Peace Agreement (2012-2016)
Urabeños|Bolívar|NS N° 011-13 a IR N° 008-12 A.I. San Pablo, Santa Rosa del Sur y Simití-BOLIVAR.pdf|2013|Nuevos Paramilitares (Narco-Para)|Simití|Simití, Bolívar|7.957151|-73.946404|Havana Peace Negotiations, Peace Agreement (2012-2016)
Urabeños|Bolívar|NS N° 011-13 a IR N° 008-12 A.I. San Pablo, Santa Rosa del Sur y Simití-BOLIVAR.pdf|2013|Nuevos Paramilitares (Narco-Para)|San Pablo|San Pablo, Bolívar|7.477887|-73.92410799999999|Havana Peace Negotiations, Peace Agreement (2012-2016)
Urabeños|Bolívar|NS N° 011-13 a IR N° 008-12 A.I. San Pablo, Santa Rosa del Sur y Simití-BOLIVAR.pdf|2013|Nuevos Paramilitares (Narco-Para)|Santa Rosa del Sur|Santa Rosa del Sur, Bolívar|7.9630638|-74.05097479999999|Havana Peace Negotiations, Peace Agreement (2012-2016)
Vagos|Bolívar|NS N° 011-13 a IR N° 008-12 A.I. San Pablo, Santa Rosa del Sur y Simití-BOLIVAR.pdf|2013||Simití|Simití, Bolívar|7.957151|-73.946404|Havana Peace Negotiations, Peace Agreement (2012-2016)
Vagos|Bolívar|NS N° 011-13 a IR N° 008-12 A.I. San Pablo, Santa Rosa del Sur y Simití-BOLIVAR.pdf|2013||San Pablo|San Pablo, Bolívar|7.477887|-73.92410799999999|Havana Peace Negotiations, Peace Agreement (2012-2016)
Vagos|Bolívar|NS N° 011-13 a IR N° 008-12 A.I. San Pablo, Santa Rosa del Sur y Simití-BOLIVAR.pdf|2013||Santa Rosa del Sur|Santa Rosa del Sur, Bolívar|7.9630638|-74.05097479999999|Havana Peace Negotiations, Peace Agreement (2012-2016)
Acción C|Bolívar|NS N° 011-13 a IR N° 008-12 A.I. San Pablo, Santa Rosa del Sur y Simití-BOLIVAR.pdf|2013||Simití|Simití, Bolívar|7.957151|-73.946404|Havana Peace Negotiations, Peace Agreement (2012-2016)
Acción C|Bolívar|NS N° 011-13 a IR N° 008-12 A.I. San Pablo, Santa Rosa del Sur y Simití-BOLIVAR.pdf|2013||San Pablo|San Pablo, Bolívar|7.477887|-73.92410799999999|Havana Peace Negotiations, Peace Agreement (2012-2016)
Acción C|Bolívar|NS N° 011-13 a IR N° 008-12 A.I. San Pablo, Santa Rosa del Sur y Simití-BOLIVAR.pdf|2013||Santa Rosa del Sur|Santa Rosa del Sur, Bolívar|7.9630638|-74.05097479999999|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Bolívar|NS N° 011-13 a IR N° 008-12 A.I. San Pablo, Santa Rosa del Sur y Simití-BOLIVAR.pdf|2013|Guerrillas|Simití|Simití, Bolívar|7.957151|-73.946404|Havana Peace Negotiations, Peace Agreement (2012-2016)
Fuerzas Armadas Revolucionarias - Ejército Del Pueblo|Bolívar|NS N° 011-13 a IR N° 008-12 A.I. San Pablo, Santa Rosa del Sur y Simití-BOLIVAR.pdf|2013|Guerrillas|San Pablo|San Pablo, Bolívar|7.477887|-73.92410799999999|Havana Peace Negotiations, Peace Agreement (2012-2016)
